Year,Region,Country,Crop,Area_hectares,Yield_t_per_ha,Winter_Tmax,Spring_Tmax,Summer_Tmax,Autumn_Tmax,Winter_Tmin,Spring_Tmin,Summer_Tmin,Autumn_Tmin,Spring_Temp_Mean,Summer_Temp_Mean,Flowering_Temp,Grain_Filling_Temp,Summer_Tmax_Peak,Spring_Tmin_Coldest,Spring_Temp_Range,Summer_Temp_Range,Spring_GDD,Summer_GDD,Winter_Rain,Spring_Rain,Summer_Rain,Autumn_Rain,Planting_Rain,Grain_Filling_Rain,Harvest_Rain,Annual_Rain,Rain_Deviation_from_Optimal,Spring_Rain_Squared,Summer_Rain_Squared,Winter_Sun,Spring_Sun,Summer_Sun,Autumn_Sun,Grain_Filling_Sun,Flowering_Sun,Summer_Sun_per_Rain,Winter_Frost,Spring_Frost,Autumn_Frost,Late_Spring_Frost,Spring_Temp_x_Rain,Summer_Temp_x_Rain,Summer_Temp_x_Sun,Heat_Stress,Cold_Spring,Extreme_Summer_Rain,Drought_Spring
2013,Northern Ireland,UK,Winter_Barley,5266,7.0,7.5,9.833333333333334,19.333333333333332,13.033333333333331,1.9333333333333336,2.733333333333333,10.699999999999998,6.566666666666666,6.283333333333333,15.016666666666666,11.325,16.0,21.8,-0.0,7.100000000000001,8.633333333333335,6.1,30.05,360.4,270.9,212.09999999999997,291.0,291.0,127.5,123.8,1134.4,190.4437502814792,73386.80999999998,44986.40999999999,145.29999999999998,396.1,497.2,260.20000000000005,335.5,326.4,2.3441772748703444,23.5,23.3,4.6000000000000005,7.1,1702.1549999999995,3185.0349999999994,9612.533333333333,0,0,0,0
2014,Northern Ireland,UK,Winter_Barley,6709,7.1,7.400000000000001,12.866666666666667,18.366666666666667,13.933333333333332,1.7333333333333334,5.266666666666667,10.2,6.566666666666666,9.066666666666666,14.283333333333331,12.5,14.55,20.1,2.7,7.6,8.166666666666668,12.2,27.85,487.19999999999993,219.0,261.2,320.1,320.1,204.4,147.0,1287.5000000000002,343.54375028147933,47961.0,68225.43999999999,151.2,365.2999999999999,473.5,267.2,306.3,275.29999999999995,1.8127871362940275,19.3,8.0,1.6,1.1,1985.6,3730.8066666666664,8696.616666666667,0,0,0,0
2015,Northern Ireland,UK,Winter_Barley,7021,7.7,7.866666666666667,11.7,17.1,13.433333333333332,1.7666666666666666,3.1666666666666665,9.066666666666666,6.333333333333333,7.433333333333334,13.083333333333334,10.675,13.475,17.6,1.6,8.533333333333335,8.033333333333335,7.300000000000001,24.25,443.7999999999999,283.20000000000005,285.29999999999995,305.5,305.5,239.8,166.0,1317.8,373.84375028147906,80202.24000000002,81396.08999999997,152.8,494.4,427.8,266.0,250.0,329.9,1.4994742376445849,25.3,13.8,1.6,4.6,2105.1200000000003,3732.675,7315.380000000001,0,0,0,0
2016,Northern Ireland,UK,Winter_Barley,7628,6.8,8.066666666666666,12.0,18.4,12.9,2.266666666666667,3.766666666666667,10.866666666666667,6.266666666666666,7.883333333333334,14.633333333333333,12.7,14.85,18.6,2.4,8.233333333333333,7.533333333333331,8.649999999999999,28.9,363.4,209.4,254.4,222.3,222.3,165.5,164.2,1049.5,105.5437502814791,43848.35999999999,64719.36,149.39999999999998,481.0,371.4,263.2,240.7,349.0,1.4599056603773584,22.6,11.6,8.6,6.3,1650.77,3722.72,6833.759999999999,0,0,0,0
2004,Est,France,Winter_Barley,513575,7.318,6.019989172617595,14.57748285929362,23.925570170084637,15.529293060302734,-0.0977606077988942,4.1612502336502075,12.613503456115724,7.493145783742269,9.369366546471912,18.26953681310018,20.709793090820312,23.694220542907715,24.388269424438477,1.1266368627548218,10.416232625643412,11.312066713968914,843.2429891824722,1644.258313179016,229.47437858581543,160.62070846557617,246.8087501525879,185.9695720672607,101.48329544067384,117.4582405090332,203.06057739257812,822.8734092712402,121.08284044728066,25799.011987983613,60914.55915188255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,13.0,4.0,1.0,1504.914292567987,4509.081546707949,0.0,1,1,0,1
2004,Nord,France,Winter_Barley,182194,8.221,6.81196133295695,14.17328643798828,22.721026102701824,15.56043561299642,1.6254948774973552,4.912326335906982,12.586920420328775,8.239677588144938,9.542806386947632,17.6539732615153,19.471464157104492,22.10949993133545,23.94407844543457,2.4397382736206055,9.2609601020813,10.134105682373049,858.8525748252869,1588.857593536377,180.0696725845337,134.85136032104492,199.9755401611328,124.08111763000488,91.43175888061523,97.00057220458984,166.78255081176758,638.9776906967163,304.9785590218046,18184.88938043629,39990.21666273684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,4.0,0.0,1286.860422560244,3530.362838961718,0.0,1,0,0,1
2004,Ouest,France,Winter_Barley,175715,6.57,8.981989542643229,15.076415379842125,23.63335927327474,16.886321385701496,2.6746785640716553,5.459078947703044,13.08615239461263,9.038355191548664,10.267747163772585,18.359755833943684,21.253154754638672,23.491907119750977,23.916263580322266,2.7194509506225586,9.61733643213908,10.547206878662108,924.0972447395324,1652.3780250549316,221.43585968017575,165.08182525634766,178.74474906921387,177.90391731262207,118.20855712890624,79.35599327087402,161.36626434326172,743.1663513183594,200.78989840016152,27252.009029967303,31949.68531981623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,1695.0184430662648,3281.7099495102993,0.0,1,0,0,1
2004,Sud,France,Winter_Barley,168143,5.307,7.940131823221843,14.193019231160482,24.986616134643555,16.82472864786784,0.3002460102240245,4.235304832458496,13.115801811218262,7.652104218800862,9.21416203180949,19.051208972930908,21.331148147583008,24.92194652557373,25.467662811279297,1.1412110328674316,9.957714398701986,11.870814323425291,829.274582862854,1714.6088075637815,239.10594940185547,223.6694107055664,177.99497604370117,216.60054779052737,161.2243881225586,60.43966293334961,156.4006309509277,857.3708839416504,86.5853657768705,50028.005285375344,31682.21149679775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,14.0,5.0,1.0,2060.926191800433,3391.019484740382,0.0,1,1,0,0
2005,Est,France,Winter_Barley,525004,6.979,4.812640349070231,15.358482042948404,24.61280377705892,16.488113085428875,-0.9446573158105216,5.097314318021138,12.341830253601074,7.548173427581787,10.227898180484772,18.47731701532999,22.39185619354248,25.139875411987305,25.271638870239254,1.6929768323898315,10.261167724927263,12.270973523457844,920.5108362436296,1662.9585313796997,163.70045852661133,186.09405517578125,169.50360870361328,151.90177154541016,122.36367797851562,129.5812950134277,120.0378761291504,671.199893951416,272.7563557671049,34630.997371766716,28731.473363547644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,12.0,12.0,0.0,1903.3510483314055,3131.971913259111,0.0,1,1,0,0
2005,Nord,France,Winter_Barley,168643,7.906,6.288259983062744,14.481643676757812,23.147591908772785,16.478944142659504,1.2572030027707417,5.675541083017985,12.251171747843424,8.596081972122192,10.0785923798879,17.699381828308105,20.61505889892578,23.361533164978027,23.38355255126953,3.085522174835205,8.806102593739826,10.89642016092936,907.0733141899108,1592.9443645477295,128.2286148071289,148.42303848266602,176.39213943481445,144.2007179260254,91.96524047851562,124.68054962158205,136.0898475646973,597.2445106506348,346.7117390678861,22029.398352426957,31114.186854391024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,8.0,10.0,0.0,1495.895304651206,3122.0318273689445,0.0,1,0,0,1
2005,Ouest,France,Winter_Barley,185927,6.487,7.926071484883626,15.657768885294596,24.6763973236084,17.66035334269206,2.018791913986206,6.229894479115804,13.002325693766275,9.061251719792685,10.9438316822052,18.839361508687336,21.6904935836792,24.74333095550537,24.828039169311523,3.78434944152832,9.427874406178791,11.674071629842125,984.944851398468,1695.5425357818604,152.603910446167,153.26740264892578,109.21059799194336,191.15795135498047,102.49307250976562,79.83740997314453,79.88093185424805,606.2398624420166,337.7163872765043,23490.89671474794,11926.954713757865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,8.0,0.0,1677.3326569586152,2057.457936150144,0.0,1,0,0,1
2005,Sud,France,Winter_Barley,173679,5.205,5.682480176289876,15.581202189127604,25.38285255432129,16.757495244344074,-2.0075994729995728,4.940386374791463,13.116981188456217,7.639197667439778,10.260794281959534,19.249916871388752,22.859838485717773,25.891283988952637,26.147315979003903,1.090153455734253,10.64081581433614,12.265871365865072,923.471485376358,1732.4925184249878,149.7438507080078,206.2294158935547,120.62703323364258,253.5763931274414,146.64458084106445,73.07870483398438,81.25710678100586,730.1766929626465,213.7795567558744,42530.57197979675,14550.881146750313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,14.0,13.0,0.0,2116.0776113724405,2322.060362189868,0.0,1,1,0,0
2006,Est,France,Winter_Barley,570215,6.696,5.3107673327128095,14.298894246419271,25.39681752522787,18.07666047414144,-0.5158906976381937,4.908764759699504,13.233853340148926,9.22590414683024,9.603829503059387,19.3153354326884,21.718741416931152,27.47677326202393,30.27745056152344,1.3272998332977295,9.390129486719768,12.162964185078945,864.3446552753448,1738.3801889419556,160.11070251464844,265.9364547729492,203.76625061035156,231.28060913085935,167.03982543945312,75.58627319335938,169.48873138427734,861.0940170288086,82.8622326897123,70722.19797720487,41520.6848878006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,19.0,6.0,5.0,2554.008370287468,3935.813480400188,0.0,1,1,0,0
2006,Nord,France,Winter_Barley,197038,7.409,5.957001209259033,13.50793425242106,24.033986409505207,17.869173685709637,1.1086180719236531,5.34094242254893,13.01175626118978,9.884966214497885,9.424438337484997,18.522871335347492,20.26921272277832,25.577282905578613,28.513263702392575,1.791646122932434,8.166991829872131,11.022230148315428,848.1994503736496,1667.0584201812744,175.1745376586914,192.47711181640625,211.33963012695312,147.547212600708,97.26667022705078,91.87525177001952,170.07167434692383,726.5384922027588,217.4177575157621,37047.438573185354,44664.43926219735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,19.0,1.0,3.0,1813.9886716909252,3914.6167769014814,0.0,1,1,0,0
2006,Ouest,France,Winter_Barley,213213,6.23,7.593421300252278,14.909375190734863,25.126415888468426,18.805038770039875,1.909125566482544,6.312481959660848,13.736214637756348,10.63631502787272,10.610928575197857,19.43131526311239,21.56213092803955,26.41832160949707,28.433080673217773,3.785167932510376,8.596893231074016,11.390201250712078,954.983571767807,1748.8183736801147,220.12501525878903,215.1694450378418,120.63137817382812,274.14246368408203,155.4281234741211,68.39315414428711,101.66894912719728,830.068302154541,113.88794756397988,46297.89007789282,14551.929400117137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,9.0,0.0,2.0,2283.1476128615,2344.026339919389,0.0,1,0,0,0
2006,Sud,France,Winter_Barley,190577,5.113,7.290862560272217,15.643561681111654,25.74002456665039,19.057971000671387,-0.5816769401232401,5.381838083267212,13.57382901509603,9.555962085723875,10.512699882189434,19.65692679087321,22.469585418701172,27.323060035705566,29.4138126373291,2.5223195552825928,10.261723597844442,12.16619555155436,946.142989397049,1769.1234111785889,170.21800231933594,220.3478546142578,176.14671325683594,259.8867492675781,158.31124114990234,98.37969207763672,137.62845993041992,826.5993194580078,117.35693026051308,48553.1770331061,31027.66459118598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,11.0,2.0,0.0,2316.4508652440027,3462.5030469425596,0.0,1,0,0,0
2007,Est,France,Winter_Barley,574400,5.917,8.11901601155599,17.551306406656902,22.667449951171875,14.273257891337076,1.9316270351409912,6.108359018961589,12.659634908040363,5.284036596616109,11.829832712809246,17.66354242960612,21.445338249206543,22.834867477416992,22.84998321533203,2.0930428504943848,11.442947387695312,10.00781504313151,1064.684944152832,1589.7188186645508,239.99061584472656,202.55612754821777,316.72157287597656,134.0729465484619,96.22626304626463,209.90240478515625,216.11876678466797,893.3412628173828,50.61498690113808,41028.98480732986,100312.55472503252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,13.0,0.0,2396.205103849869,5594.424940866399,0.0,1,0,0,0
2007,Nord,France,Winter_Barley,188125,7.142,8.713521957397461,16.711120923360188,21.60576629638672,14.588984807332356,3.46282958984375,6.572430849075317,12.653850237528482,6.733707586924235,11.641775886217753,17.1298082669576,20.01307201385498,21.629300117492676,21.930644989013672,3.300952672958374,10.13869007428487,8.951916058858236,1047.7598297595978,1541.682744026184,209.15064239501953,148.7304768562317,277.0137405395508,137.14520645141602,67.369957447052,200.48155212402344,182.52103424072263,772.040066242218,171.91618347630288,22120.75474588207,76736.61244771356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,7.0,0.0,1731.4868790105456,4745.192262755245,0.0,1,0,0,1
2007,Ouest,France,Winter_Barley,156526,5.316,10.24343999226888,16.8724152247111,21.700401941935223,16.11888885498047,4.346127827962239,7.374694744745891,12.766599337259928,7.06841246287028,12.123554984728496,17.233500639597576,19.846903800964355,21.51273822784424,22.075729370117188,3.821314573287964,9.49772047996521,8.933802604675295,1091.1199486255646,1551.0150575637815,249.05371856689453,217.78436088562012,264.7252655029297,110.0286922454834,114.88297080993652,198.86251068115232,164.75819396972656,841.5920372009277,102.36421251759316,47430.02784635802,70079.46619559661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0,2640.3206740107694,4562.143032362377,0.0,1,0,0,0
2007,Sud,France,Winter_Barley,196686,4.474,9.2734325726827,16.60965887705485,23.440876642862957,15.653034845987955,1.442717367472748,6.412826061248779,12.520744959513346,5.791658600171407,11.511242469151815,17.980810801188152,20.826799392700195,23.276487350463867,23.983707427978516,2.396994113922119,10.196832815806072,10.920131683349611,1036.011822223663,1618.2729721069336,212.22041702270508,254.2445831298828,238.04326629638672,142.2574005126953,117.93804931640624,153.2820816040039,148.0946044921875,846.7656669616699,97.19058275685097,64640.30805088789,56664.59662905248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,9.0,0.0,2926.6710428765064,4280.210933772178,0.0,1,0,0,0
2008,Est,France,Winter_Barley,572643,6.725,7.737405618031819,14.774821917215982,23.339887619018555,14.319281260172524,0.6329409182071686,5.447246948877971,12.396590868631998,5.9385303656260175,10.111034433046976,17.868239243825276,21.783509254455566,23.39538192749023,24.65738868713379,2.4103453159332275,9.327574968338013,10.943296750386557,909.993098974228,1608.141531944275,172.04926300048828,278.45068359375,205.11024475097656,212.45721435546875,200.11241149902344,123.6098403930664,146.08901977539062,868.0674057006836,75.8888440178373,77534.78319382668,42070.21250180551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,13.0,6.0,3.0,2815.424449721875,3664.9589245700063,0.0,1,0,0,0
2008,Nord,France,Winter_Barley,101086,8.123,7.955069224039714,14.749836285909018,22.17722002665202,14.427213350931805,2.1206225752830505,6.113186438878377,12.321287155151367,6.8644782702128095,10.431511362393698,17.249253590901695,20.87104034423828,22.137110710144043,23.43893241882324,3.658242464065552,8.63664984703064,9.855932871500652,938.8360226154329,1552.4328231811523,132.31502151489258,233.14278411865232,171.8446388244629,186.77525329589844,160.00501251220703,85.0699577331543,136.63247680664062,724.0776977539062,219.87855196461464,54355.55778659653,29530.5798927101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,8.0,3.0,3.0,2432.031601593823,2964.1917533200713,0.0,1,0,0,0
2008,Ouest,France,Winter_Barley,228189,6.574,9.983787695566813,15.334803899129232,22.549496332804363,15.47876516977946,2.8973962863286338,6.662678400675456,12.523537317911783,7.542023499806722,10.998741149902344,17.536516825358074,21.1373233795166,22.58184814453125,23.453222274780273,4.472926616668701,8.672125498453777,10.02595901489258,989.8867034912108,1578.2865142822266,210.62201309204104,276.4026107788086,152.2973976135254,234.5007438659668,177.11638641357422,89.77253723144531,113.5202980041504,873.8227653503418,70.1334843681791,76398.40324534156,23194.49731985225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,1.0,3040.080769113323,2670.7658757078366,0.0,1,0,0,0
2008,Sud,France,Winter_Barley,199257,5.168,9.435287952423096,14.75071620941162,24.0172856648763,15.507511456807457,0.9839812082548935,5.331174453099568,12.61395263671875,6.419172843297322,10.040945331255594,18.315619150797524,20.94212245941162,23.65217113494873,25.00770378112793,2.1867258548736572,9.419541756312054,11.403333028157553,903.6850798130037,1648.4057235717771,233.2388916015625,351.8583221435547,199.62039184570312,303.7022018432617,213.19641113281253,139.75347900390625,119.82427978515624,1088.419807434082,144.46355771556114,123804.2788616775,39848.30084063206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,7.0,5.0,1.0,3532.9901769907524,3656.171071778866,0.0,1,0,0,0
2009,Est,France,Winter_Barley,650142,6.905,5.314071337381999,16.254872004191082,24.823930740356445,16.64990297953288,-1.3839214937761426,5.620269298553467,12.486722946166992,7.267072518666585,10.937570651372274,18.65532684326172,21.66393566131592,23.74048137664795,26.99082946777344,1.3924341201782229,10.634602705637615,12.337207794189451,984.3813586235046,1678.9794158935547,194.53409957885745,160.84084701538086,200.5143699645996,186.6838722229004,106.32540130615234,168.94383239746094,119.59113693237305,742.5731887817383,201.3830609367826,25869.77806862515,40206.012562300326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,10.0,4.0,0.0,1759.2081278572875,3740.6611084603064,0.0,1,1,0,1
2009,Nord,France,Winter_Barley,160281,8.208,5.516240199406941,15.391186078389486,23.626492818196613,16.359098116556805,-0.2227992018063863,5.889743248621623,12.32308260599772,8.645788351694742,10.640464663505554,17.974787712097168,19.96619129180908,22.586410522460938,25.70665740966797,2.3890669345855713,9.501442829767864,11.303410212198893,957.6418197155,1617.7308940887451,176.95536422729492,143.58612823486328,142.22074699401855,198.99957847595215,86.75422286987305,123.12847137451172,82.98026084899902,661.7618179321289,282.194431786392,20616.9762214786,20226.74087553664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,1.0,0.0,1527.82312365264,2556.387735473365,0.0,1,0,0,1
2009,Ouest,France,Winter_Barley,244346,6.781,7.948819160461426,15.916287740071615,23.864619572957356,17.78408972422282,1.2243277778228123,6.172426064809163,12.633178075154625,9.364187558492024,11.04435690244039,18.24889882405599,21.076566696166992,23.1909704208374,25.211917877197266,3.052799701690674,9.743861675262451,11.231441497802733,993.992121219635,1642.400894165039,245.6731109619141,170.25941467285156,132.63056564331055,250.01158142089844,113.91638565063477,109.93627166748048,77.30024719238281,798.5746726989746,145.38157701954628,28988.268284742026,17590.866942864508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,1880.405741647569,2420.3617734020904,0.0,1,0,0,1
2009,Sud,France,Winter_Barley,189978,4.966,7.229782740275065,16.097704887390137,25.896982192993164,17.7691167195638,-0.5523309310277303,5.811385989189148,13.414357503255207,7.9705491065979,10.954545438289642,19.655669848124187,22.53229522705078,25.081374168395996,27.5281982421875,1.7629777193069458,10.286318898200989,12.482624689737955,985.9090894460678,1769.0102863311768,246.2407341003418,224.61358642578125,158.24591064453125,237.8905906677246,171.10528564453125,105.3373908996582,94.98211669921876,866.9908218383789,76.96542788014199,50451.2632070519,25041.76823571697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,7.0,2.0,0.0,2460.5397385584183,3110.4293744446672,0.0,1,1,0,0
2010,Est,France,Winter_Barley,567577,6.563,3.380329012870789,14.72510846455892,24.338653564453125,14.43553066253662,-1.981672614812851,4.2379491329193115,12.717268308003744,6.081420818964641,9.481528798739117,18.527960936228435,19.840042114257812,24.94562530517578,26.93451690673828,1.5581705570220947,10.487159331639608,11.62138525644938,853.3375918865204,1667.516484260559,238.21664810180664,151.31012725830078,235.1943359375,211.57380294799805,79.17156982421875,125.22242736816406,169.82093811035156,836.2949142456055,107.66133547291543,22894.754610923177,55316.3756570816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,12.0,10.0,0.0,1434.6513291404594,4357.671468672188,0.0,1,1,0,1
2010,Nord,France,Winter_Barley,196347,7.891,3.4973793029785156,14.28728453318278,23.3341433207194,14.399869283040363,-1.2419212659200032,4.498441696166992,12.68438752492269,7.0943552652994795,9.392863114674885,18.009265422821045,19.307377815246586,23.979673385620117,25.70867347717285,2.9230451583862305,9.788842837015787,10.649755795796713,845.3576803207397,1620.833888053894,178.4691047668457,95.80786514282228,195.0100250244141,208.6397819519043,58.67739486694336,94.5653839111328,150.77082443237305,677.9267768859863,266.02947283253457,9179.147023225218,38028.9098600226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,8.0,8.0,0.0,899.9101625957609,3511.987300775647,0.0,1,0,0,1
2010,Ouest,France,Winter_Barley,213555,6.134,6.201535860697429,15.37493578592936,23.906516393025715,16.148520787556965,0.2108174761136373,5.472723166147868,12.89671516418457,7.645853996276856,10.423829476038614,18.40161577860514,20.16977596282959,24.28129482269287,25.823989868164062,3.3001627922058105,9.902212619781494,11.009801228841145,938.1446528434752,1656.145420074463,230.38419342041016,119.3570556640625,125.17587852478027,261.50139236450195,79.67009353637695,78.5424633026123,72.68736839294434,736.4185199737549,207.537729744766,14246.106736794114,15669.000564450547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,10.0,7.0,0.0,1244.1575950042363,2303.438421362357,0.0,1,0,0,1
2010,Sud,France,Winter_Barley,176066,5.211,5.692493915557861,14.69156297047933,24.623257954915363,15.592031160990397,-1.541410764058431,4.599736213684082,13.17283058166504,6.477459351221721,9.645649592081709,18.8980442682902,19.410003662109375,24.462058067321777,26.861860275268555,1.32550048828125,10.091826756795248,11.450427373250324,868.1084632873535,1700.8239841461182,232.13257598876953,220.68414306640625,176.93996047973633,309.81903076171875,109.53243255615234,135.46092987060547,77.69742965698242,939.5757102966307,4.380539421890148,48701.49100095406,31307.749614570657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,13.0,8.0,0.0,2128.6419145473824,3343.8192059755756,0.0,1,1,0,0
2011,Est,France,Winter_Barley,540130,6.036,7.439804077148437,18.543145179748535,23.31695810953776,17.293601671854656,1.4410840570926666,5.483163754145305,12.090628623962402,7.6784294446309405,12.01315446694692,17.703793366750084,22.764412879943848,22.74166774749756,24.467538833618164,2.532270669937134,13.05998142560323,11.22632948557536,1081.1839020252228,1593.341403007507,246.35595893859863,81.55303001403809,255.13026428222656,116.48855781555176,48.92008018493652,163.25589752197266,185.2471923828125,699.527811050415,244.42843866810585,6650.896704470597,65091.45175271877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,10.0,2.0,1.0,979.709146806198,4516.773480456878,0.0,1,0,0,1
2011,Nord,France,Winter_Barley,164344,7.529,8.205366929372152,17.424494743347168,21.882671356201172,16.87041187286377,3.0341195265452066,6.133149941762288,11.98575528462728,8.746333122253418,11.778822342554728,16.934213320414226,20.961463928222656,21.51576232910156,22.61648941040039,3.1780996322631836,11.29134480158488,9.896916071573893,1060.0940108299255,1524.0791988372805,239.85279083251953,40.68970203399658,231.5869903564453,110.22260665893556,31.78154754638672,132.90086364746094,164.48255157470703,622.352089881897,321.6041598366239,1655.6518516154256,53632.534102356294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,479.2767714299335,3921.7434969287574,0.0,1,0,0,1
2011,Ouest,France,Winter_Barley,190424,5.862,9.994612534840902,18.190595626831055,22.356024424235027,18.61925792694092,4.065717538197835,6.903101444244385,12.329132715861002,9.917105992635092,12.54684853553772,17.342578570048016,21.304479598999023,21.946925163269043,23.174222946166992,4.24153470993042,11.28749418258667,10.026891708374023,1129.2163681983948,1560.8320713043213,268.10269927978516,51.34034156799317,206.0816650390625,113.2443389892578,32.146697998046875,119.78549194335938,153.43618774414062,638.7690448760986,305.18720484242226,2635.830672318207,42469.652665272355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,644.1594894163813,3573.9874677862585,0.0,1,0,0,1
